,filename,format,handler,bbox,tbox,crs,zenodo_record_id
9682,7_biraben.R,R,,,,,4724015
9683,1_sticker_goldstandard.R,R,,,,,4724015
9684,func_geocode_arcgis.R,R,,,,,4724015
9685,func_geocode_google.R,R,,,,,4724015
9686,6_sticker_topicanalysis.R,R,,,,,4724015
9687,data,folder,,,,,4724015
9688,plague_sticker_v1.rds,rds,,,,,4724015
9689,plague_datadict.xlsx,folder,,,,,4724015
9690,docProps,folder,,,,,4724015
9691,core.xml,xml,,,,,4724015
9692,app.xml,xml,,,,,4724015
9693,_rels,folder,,,,,4724015
9694,.rels,undetected,,,,,4724015
9695,[Content_Types].xml,xml,,,,,4724015
9696,xl,folder,,,,,4724015
9697,sharedStrings.xml,xml,,,,,4724015
9698,workbook.xml,xml,,,,,4724015
9699,_rels,folder,,,,,4724015
9700,workbook.xml.rels,rels,,,,,4724015
9701,worksheets,folder,,,,,4724015
9702,sheet1.xml,xml,,,,,4724015
9703,styles.xml,xml,,,,,4724015
9704,theme,folder,,,,,4724015
9705,theme1.xml,xml,,,,,4724015
9706,plague_sticker_v1.csv,csv,handleCSV,,,,4724015
9707,plague_biraben_v1.csv,csv,handleCSV,,,,4724015
9708,plague_biraben_v1.rds,rds,,,,,4724015
9709,4724015,repository,geoextent:0.7.0,,,,4724015
9710,A%20systematic%20literature%20assessment%20on%20the%20effects%20of%20human-altered%20soundscapes%20on%20marine%20life_dataset.xlsx,folder,,,,,4080964
9711,docProps,folder,,,,,4080964
9712,core.xml,xml,,,,,4080964
9713,app.xml,xml,,,,,4080964
9714,_rels,folder,,,,,4080964
9715,.rels,undetected,,,,,4080964
9716,[Content_Types].xml,xml,,,,,4080964
9717,xl,folder,,,,,4080964
9718,sharedStrings.xml,xml,,,,,4080964
9719,workbook.xml,xml,,,,,4080964
9720,calcChain.xml,xml,,,,,4080964
9721,_rels,folder,,,,,4080964
9722,workbook.xml.rels,rels,,,,,4080964
9723,worksheets,folder,,,,,4080964
9724,_rels,folder,,,,,4080964
9725,sheet1.xml.rels,rels,,,,,4080964
9726,sheet2.xml.rels,rels,,,,,4080964
9727,sheet1.xml,xml,,,,,4080964
9728,sheet2.xml,xml,,,,,4080964
9729,styles.xml,xml,,,,,4080964
9730,printerSettings,folder,,,,,4080964
9731,printerSettings1.bin,bin,,,,,4080964
9732,printerSettings2.bin,bin,,,,,4080964
9733,theme,folder,,,,,4080964
9734,theme1.xml,xml,,,,,4080964
9735,4080964,repository,geoextent:0.7.0,,,,4080964
9736,FWB-P-Nov-18-0586.R2_metadata.csv,csv,handleCSV,"POLYGON ((10.9317 47.6533,11.3626 47.6533,11.3626 48.0685,10.9317 48.0685,10.9317 47.6533))",,4326,3462170
9737,FWB-P-Nov-18-0586.R2_OTU-table.csv,csv,handleCSV,,,,3462170
9738,3462170,repository,geoextent:0.7.0,"POLYGON ((10.9317 47.6533,11.3626 47.6533,11.3626 48.0685,10.9317 48.0685,10.9317 47.6533))",,4326,3462170
9739,Fig%205_RAW_v2.xlsx,folder,,,,,3712243
9740,docProps,folder,,,,,3712243
9741,core.xml,xml,,,,,3712243
9742,app.xml,xml,,,,,3712243
9743,_rels,folder,,,,,3712243
9744,.rels,undetected,,,,,3712243
9745,[Content_Types].xml,xml,,,,,3712243
9746,xl,folder,,,,,3712243
9747,sharedStrings.xml,xml,,,,,3712243
9748,workbook.xml,xml,,,,,3712243
9749,calcChain.xml,xml,,,,,3712243
9750,_rels,folder,,,,,3712243
9751,workbook.xml.rels,rels,,,,,3712243
9752,worksheets,folder,,,,,3712243
9753,sheet9.xml,xml,,,,,3712243
9754,sheet8.xml,xml,,,,,3712243
9755,sheet6.xml,xml,,,,,3712243
9756,sheet5.xml,xml,,,,,3712243
9757,sheet1.xml,xml,,,,,3712243
9758,sheet2.xml,xml,,,,,3712243
9759,sheet3.xml,xml,,,,,3712243
9760,sheet7.xml,xml,,,,,3712243
9761,sheet4.xml,xml,,,,,3712243
9762,styles.xml,xml,,,,,3712243
9763,theme,folder,,,,,3712243
9764,theme1.xml,xml,,,,,3712243
9765,Fig%205H_Sp04_d5_EV_40X_2.jpg,jpg,handleRaster,,,,3712243
9766,Fig%202_RAW.xlsx,folder,,,,,3712243
9767,docProps,folder,,,,,3712243
9768,core.xml,xml,,,,,3712243
9769,app.xml,xml,,,,,3712243
9770,_rels,folder,,,,,3712243
9771,.rels,undetected,,,,,3712243
9772,[Content_Types].xml,xml,,,,,3712243
9773,xl,folder,,,,,3712243
9774,sharedStrings.xml,xml,,,,,3712243
9775,workbook.xml,xml,,,,,3712243
9776,calcChain.xml,xml,,,,,3712243
9777,_rels,folder,,,,,3712243
9778,workbook.xml.rels,rels,,,,,3712243
9779,worksheets,folder,,,,,3712243
9780,sheet5.xml,xml,,,,,3712243
9781,sheet1.xml,xml,,,,,3712243
9782,sheet2.xml,xml,,,,,3712243
9783,sheet3.xml,xml,,,,,3712243
9784,sheet4.xml,xml,,,,,3712243
9785,styles.xml,xml,,,,,3712243
9786,theme,folder,,,,,3712243
9787,theme1.xml,xml,,,,,3712243
9788,Fig%206_RAW.xlsx,folder,,,,,3712243
9789,docProps,folder,,,,,3712243
9790,core.xml,xml,,,,,3712243
9791,app.xml,xml,,,,,3712243
9792,_rels,folder,,,,,3712243
9793,.rels,undetected,,,,,3712243
9794,[Content_Types].xml,xml,,,,,3712243
9795,xl,folder,,,,,3712243
9796,sharedStrings.xml,xml,,,,,3712243
9797,workbook.xml,xml,,,,,3712243
9798,calcChain.xml,xml,,,,,3712243
9799,_rels,folder,,,,,3712243
9800,workbook.xml.rels,rels,,,,,3712243
9801,worksheets,folder,,,,,3712243
9802,sheet6.xml,xml,,,,,3712243
9803,sheet5.xml,xml,,,,,3712243
9804,sheet1.xml,xml,,,,,3712243
9805,sheet2.xml,xml,,,,,3712243
9806,sheet3.xml,xml,,,,,3712243
9807,sheet7.xml,xml,,,,,3712243
9808,sheet4.xml,xml,,,,,3712243
9809,styles.xml,xml,,,,,3712243
9810,theme,folder,,,,,3712243
9811,theme1.xml,xml,,,,,3712243
9812,Fig%205H_Sp04_d5_127DR_40X_7.jpg,jpg,handleRaster,,,,3712243
9813,Fig%204_RAW.xlsx,folder,,,,,3712243
9814,docProps,folder,,,,,3712243
9815,core.xml,xml,,,,,3712243
9816,app.xml,xml,,,,,3712243
9817,_rels,folder,,,,,3712243
9818,.rels,undetected,,,,,3712243
9819,[Content_Types].xml,xml,,,,,3712243
9820,xl,folder,,,,,3712243
9821,sharedStrings.xml,xml,,,,,3712243
9822,workbook.xml,xml,,,,,3712243
9823,calcChain.xml,xml,,,,,3712243
9824,_rels,folder,,,,,3712243
9825,workbook.xml.rels,rels,,,,,3712243
9826,worksheets,folder,,,,,3712243
9827,sheet1.xml,xml,,,,,3712243
9828,sheet2.xml,xml,,,,,3712243
9829,sheet3.xml,xml,,,,,3712243
9830,sheet4.xml,xml,,,,,3712243
9831,styles.xml,xml,,,,,3712243
9832,theme,folder,,,,,3712243
9833,theme1.xml,xml,,,,,3712243
9834,Fig%203_RAW_v2.xlsx,folder,,,,,3712243
9835,docProps,folder,,,,,3712243
9836,core.xml,xml,,,,,3712243
9837,app.xml,xml,,,,,3712243
9838,_rels,folder,,,,,3712243
9839,.rels,undetected,,,,,3712243
9840,[Content_Types].xml,xml,,,,,3712243
9841,xl,folder,,,,,3712243
9842,sharedStrings.xml,xml,,,,,3712243
9843,workbook.xml,xml,,,,,3712243
9844,calcChain.xml,xml,,,,,3712243
9845,_rels,folder,,,,,3712243
9846,workbook.xml.rels,rels,,,,,3712243
9847,worksheets,folder,,,,,3712243
9848,sheet5.xml,xml,,,,,3712243
9849,sheet1.xml,xml,,,,,3712243
9850,sheet2.xml,xml,,,,,3712243
9851,sheet3.xml,xml,,,,,3712243
9852,sheet4.xml,xml,,,,,3712243
9853,styles.xml,xml,,,,,3712243
9854,theme,folder,,,,,3712243
9855,theme1.xml,xml,,,,,3712243
9856,3712243,repository,geoextent:0.7.0,,,,3712243
9857,TableS4.xlsx,folder,,,,,3939177
9858,docProps,folder,,,,,3939177
9859,core.xml,xml,,,,,3939177
9860,app.xml,xml,,,,,3939177
9861,_rels,folder,,,,,3939177
9862,.rels,undetected,,,,,3939177
9863,[Content_Types].xml,xml,,,,,3939177
9864,xl,folder,,,,,3939177
9865,sharedStrings.xml,xml,,,,,3939177
9866,workbook.xml,xml,,,,,3939177
9867,_rels,folder,,,,,3939177
9868,workbook.xml.rels,rels,,,,,3939177
9869,worksheets,folder,,,,,3939177
9870,sheet1.xml,xml,,,,,3939177
9871,styles.xml,xml,,,,,3939177
9872,theme,folder,,,,,3939177
9873,theme1.xml,xml,,,,,3939177
9874,TableS3.xlsx,folder,,,,,3939177
9875,docProps,folder,,,,,3939177
9876,core.xml,xml,,,,,3939177
9877,app.xml,xml,,,,,3939177
9878,_rels,folder,,,,,3939177
9879,.rels,undetected,,,,,3939177
9880,[Content_Types].xml,xml,,,,,3939177
9881,xl,folder,,,,,3939177
9882,sharedStrings.xml,xml,,,,,3939177
9883,workbook.xml,xml,,,,,3939177
9884,_rels,folder,,,,,3939177
9885,workbook.xml.rels,rels,,,,,3939177
9886,worksheets,folder,,,,,3939177
9887,sheet1.xml,xml,,,,,3939177
9888,styles.xml,xml,,,,,3939177
9889,theme,folder,,,,,3939177
9890,theme1.xml,xml,,,,,3939177
9891,TableS1.xlsx,folder,,,,,3939177
9892,docProps,folder,,,,,3939177
9893,core.xml,xml,,,,,3939177
9894,app.xml,xml,,,,,3939177
9895,_rels,folder,,,,,3939177
9896,.rels,undetected,,,,,3939177
9897,[Content_Types].xml,xml,,,,,3939177
9898,xl,folder,,,,,3939177
9899,sharedStrings.xml,xml,,,,,3939177
9900,workbook.xml,xml,,,,,3939177
9901,calcChain.xml,xml,,,,,3939177
9902,_rels,folder,,,,,3939177
9903,workbook.xml.rels,rels,,,,,3939177
9904,worksheets,folder,,,,,3939177
9905,sheet1.xml,xml,,,,,3939177
9906,styles.xml,xml,,,,,3939177
9907,theme,folder,,,,,3939177
9908,theme1.xml,xml,,,,,3939177
9909,3939177,repository,geoextent:0.7.0,,,,3939177
9910,20200515_Protokoll_salt_normal_4020.xlsx,folder,,,,,4432571
9911,docProps,folder,,,,,4432571
9912,core.xml,xml,,,,,4432571
9913,app.xml,xml,,,,,4432571
9914,custom.xml,xml,,,,,4432571
9915,_rels,folder,,,,,4432571
9916,.rels,undetected,,,,,4432571
9917,[Content_Types].xml,xml,,,,,4432571
9918,xl,folder,,,,,4432571
9919,sharedStrings.xml,xml,,,,,4432571
9920,workbook.xml,xml,,,,,4432571
9921,calcChain.xml,xml,,,,,4432571
9922,_rels,folder,,,,,4432571
9923,workbook.xml.rels,rels,,,,,4432571
9924,worksheets,folder,,,,,4432571
9925,_rels,folder,,,,,4432571
9926,sheet1.xml.rels,rels,,,,,4432571
9927,sheet2.xml.rels,rels,,,,,4432571
9928,sheet1.xml,xml,,,,,4432571
9929,sheet2.xml,xml,,,,,4432571
9930,styles.xml,xml,,,,,4432571
9931,drawings,folder,,,,,4432571
9932,vmlDrawing1.vml,vml,,,,,4432571
9933,comments1.xml,xml,,,,,4432571
9934,printerSettings,folder,,,,,4432571
9935,printerSettings1.bin,bin,,,,,4432571
9936,theme,folder,,,,,4432571
9937,theme1.xml,xml,,,,,4432571
9938,20200515_Protokoll_salt_normal_flow%20rate%20one%20to%20one%2010.xlsx,folder,,,,,4432571
9939,docProps,folder,,,,,4432571
9940,core.xml,xml,,,,,4432571
9941,app.xml,xml,,,,,4432571
9942,custom.xml,xml,,,,,4432571
9943,_rels,folder,,,,,4432571
9944,.rels,undetected,,,,,4432571
9945,[Content_Types].xml,xml,,,,,4432571
9946,xl,folder,,,,,4432571
9947,sharedStrings.xml,xml,,,,,4432571
9948,workbook.xml,xml,,,,,4432571
9949,calcChain.xml,xml,,,,,4432571
9950,_rels,folder,,,,,4432571
9951,workbook.xml.rels,rels,,,,,4432571
9952,worksheets,folder,,,,,4432571
9953,_rels,folder,,,,,4432571
9954,sheet1.xml.rels,rels,,,,,4432571
9955,sheet2.xml.rels,rels,,,,,4432571
9956,sheet1.xml,xml,,,,,4432571
9957,sheet2.xml,xml,,,,,4432571
9958,styles.xml,xml,,,,,4432571
9959,drawings,folder,,,,,4432571
9960,vmlDrawing1.vml,vml,,,,,4432571
9961,comments1.xml,xml,,,,,4432571
9962,printerSettings,folder,,,,,4432571
9963,printerSettings1.bin,bin,,,,,4432571
9964,theme,folder,,,,,4432571
9965,theme1.xml,xml,,,,,4432571
9966,20200515_Protokoll_1micr_normal_flow%20rate%20one%20to%20one%2010_PSL.xlsx,folder,,,,,4432571
9967,docProps,folder,,,,,4432571
9968,core.xml,xml,,,,,4432571
9969,app.xml,xml,,,,,4432571
9970,custom.xml,xml,,,,,4432571
9971,_rels,folder,,,,,4432571
9972,.rels,undetected,,,,,4432571
9973,[Content_Types].xml,xml,,,,,4432571
9974,xl,folder,,,,,4432571
9975,sharedStrings.xml,xml,,,,,4432571
9976,workbook.xml,xml,,,,,4432571
9977,calcChain.xml,xml,,,,,4432571
9978,_rels,folder,,,,,4432571
9979,workbook.xml.rels,rels,,,,,4432571
9980,worksheets,folder,,,,,4432571
9981,_rels,folder,,,,,4432571
9982,sheet1.xml.rels,rels,,,,,4432571
9983,sheet2.xml.rels,rels,,,,,4432571
9984,sheet1.xml,xml,,,,,4432571
9985,sheet2.xml,xml,,,,,4432571
9986,styles.xml,xml,,,,,4432571
9987,drawings,folder,,,,,4432571
9988,vmlDrawing1.vml,vml,,,,,4432571
9989,comments1.xml,xml,,,,,4432571
9990,printerSettings,folder,,,,,4432571
9991,printerSettings1.bin,bin,,,,,4432571
9992,theme,folder,,,,,4432571
9993,theme1.xml,xml,,,,,4432571
9994,20200525_Protokoll_salt_short_4020.xlsx,folder,,,,,4432571
9995,docProps,folder,,,,,4432571
9996,core.xml,xml,,,,,4432571
9997,app.xml,xml,,,,,4432571
9998,custom.xml,xml,,,,,4432571
9999,_rels,folder,,,,,4432571
10000,.rels,undetected,,,,,4432571
10001,[Content_Types].xml,xml,,,,,4432571
10002,xl,folder,,,,,4432571
10003,sharedStrings.xml,xml,,,,,4432571
10004,workbook.xml,xml,,,,,4432571
10005,calcChain.xml,xml,,,,,4432571
10006,_rels,folder,,,,,4432571
10007,workbook.xml.rels,rels,,,,,4432571
10008,worksheets,folder,,,,,4432571
10009,_rels,folder,,,,,4432571
10010,sheet1.xml.rels,rels,,,,,4432571
10011,sheet2.xml.rels,rels,,,,,4432571
10012,sheet1.xml,xml,,,,,4432571
10013,sheet2.xml,xml,,,,,4432571
10014,sheet3.xml,xml,,,,,4432571
10015,styles.xml,xml,,,,,4432571
10016,drawings,folder,,,,,4432571
10017,vmlDrawing1.vml,vml,,,,,4432571
10018,comments1.xml,xml,,,,,4432571
10019,printerSettings,folder,,,,,4432571
10020,printerSettings1.bin,bin,,,,,4432571
10021,theme,folder,,,,,4432571
10022,theme1.xml,xml,,,,,4432571
10023,20200515_Protokoll_1micr_normal_flow%20rate%20half_PSL.xlsx,folder,,,,,4432571
10024,docProps,folder,,,,,4432571
10025,core.xml,xml,,,,,4432571
10026,app.xml,xml,,,,,4432571
10027,custom.xml,xml,,,,,4432571
10028,_rels,folder,,,,,4432571
10029,.rels,undetected,,,,,4432571
10030,[Content_Types].xml,xml,,,,,4432571
10031,xl,folder,,,,,4432571
10032,sharedStrings.xml,xml,,,,,4432571
10033,workbook.xml,xml,,,,,4432571
10034,calcChain.xml,xml,,,,,4432571
10035,_rels,folder,,,,,4432571
10036,workbook.xml.rels,rels,,,,,4432571
10037,worksheets,folder,,,,,4432571
10038,_rels,folder,,,,,4432571
10039,sheet1.xml.rels,rels,,,,,4432571
10040,sheet2.xml.rels,rels,,,,,4432571
10041,sheet1.xml,xml,,,,,4432571
10042,sheet2.xml,xml,,,,,4432571
10043,styles.xml,xml,,,,,4432571
10044,drawings,folder,,,,,4432571
10045,vmlDrawing1.vml,vml,,,,,4432571
10046,comments1.xml,xml,,,,,4432571
10047,printerSettings,folder,,,,,4432571
10048,printerSettings1.bin,bin,,,,,4432571
10049,printerSettings2.bin,bin,,,,,4432571
10050,theme,folder,,,,,4432571
10051,theme1.xml,xml,,,,,4432571
10052,20200515_Protokoll_dust_nomal_flow%20rate%20one%20to%20one%2010.xlsx,folder,,,,,4432571
10053,docProps,folder,,,,,4432571
10054,core.xml,xml,,,,,4432571
10055,app.xml,xml,,,,,4432571
10056,custom.xml,xml,,,,,4432571
10057,_rels,folder,,,,,4432571
10058,.rels,undetected,,,,,4432571
10059,[Content_Types].xml,xml,,,,,4432571
10060,xl,folder,,,,,4432571
10061,sharedStrings.xml,xml,,,,,4432571
10062,workbook.xml,xml,,,,,4432571
10063,calcChain.xml,xml,,,,,4432571
10064,_rels,folder,,,,,4432571
10065,workbook.xml.rels,rels,,,,,4432571
10066,worksheets,folder,,,,,4432571
10067,_rels,folder,,,,,4432571
10068,sheet1.xml.rels,rels,,,,,4432571
10069,sheet2.xml.rels,rels,,,,,4432571
10070,sheet1.xml,xml,,,,,4432571
10071,sheet2.xml,xml,,,,,4432571
10072,styles.xml,xml,,,,,4432571
10073,drawings,folder,,,,,4432571
10074,vmlDrawing1.vml,vml,,,,,4432571
10075,comments1.xml,xml,,,,,4432571
10076,printerSettings,folder,,,,,4432571
10077,printerSettings1.bin,bin,,,,,4432571
10078,printerSettings2.bin,bin,,,,,4432571
10079,theme,folder,,,,,4432571
10080,theme1.xml,xml,,,,,4432571
10081,20200515_Protokoll_salt_normal_flow%20rate%20half.xlsx,folder,,,,,4432571
10082,docProps,folder,,,,,4432571
10083,core.xml,xml,,,,,4432571
10084,app.xml,xml,,,,,4432571
10085,custom.xml,xml,,,,,4432571
10086,_rels,folder,,,,,4432571
10087,.rels,undetected,,,,,4432571
10088,[Content_Types].xml,xml,,,,,4432571
10089,xl,folder,,,,,4432571
10090,sharedStrings.xml,xml,,,,,4432571
10091,workbook.xml,xml,,,,,4432571
10092,calcChain.xml,xml,,,,,4432571
10093,_rels,folder,,,,,4432571
10094,workbook.xml.rels,rels,,,,,4432571
10095,worksheets,folder,,,,,4432571
10096,_rels,folder,,,,,4432571
10097,sheet1.xml.rels,rels,,,,,4432571
10098,sheet2.xml.rels,rels,,,,,4432571
10099,sheet1.xml,xml,,,,,4432571
10100,sheet2.xml,xml,,,,,4432571
10101,styles.xml,xml,,,,,4432571
10102,drawings,folder,,,,,4432571
10103,vmlDrawing1.vml,vml,,,,,4432571
10104,comments1.xml,xml,,,,,4432571
10105,printerSettings,folder,,,,,4432571
10106,printerSettings1.bin,bin,,,,,4432571
10107,theme,folder,,,,,4432571
10108,theme1.xml,xml,,,,,4432571
10109,20200515_Protokoll_dust_normal_4020.xlsx,folder,,,,,4432571
10110,docProps,folder,,,,,4432571
10111,core.xml,xml,,,,,4432571
10112,app.xml,xml,,,,,4432571
10113,custom.xml,xml,,,,,4432571
10114,_rels,folder,,,,,4432571
10115,.rels,undetected,,,,,4432571
10116,[Content_Types].xml,xml,,,,,4432571
10117,xl,folder,,,,,4432571
10118,sharedStrings.xml,xml,,,,,4432571
10119,workbook.xml,xml,,,,,4432571
10120,calcChain.xml,xml,,,,,4432571
10121,_rels,folder,,,,,4432571
10122,workbook.xml.rels,rels,,,,,4432571
10123,worksheets,folder,,,,,4432571
10124,_rels,folder,,,,,4432571
10125,sheet1.xml.rels,rels,,,,,4432571
10126,sheet2.xml.rels,rels,,,,,4432571
10127,sheet1.xml,xml,,,,,4432571
10128,sheet2.xml,xml,,,,,4432571
10129,styles.xml,xml,,,,,4432571
10130,drawings,folder,,,,,4432571
10131,vmlDrawing1.vml,vml,,,,,4432571
10132,comments1.xml,xml,,,,,4432571
10133,printerSettings,folder,,,,,4432571
10134,printerSettings1.bin,bin,,,,,4432571
10135,printerSettings2.bin,bin,,,,,4432571
10136,theme,folder,,,,,4432571
10137,theme1.xml,xml,,,,,4432571
10138,20200525_Protokoll_salt_shortest_4020.xlsx,folder,,,,,4432571
10139,docProps,folder,,,,,4432571
10140,core.xml,xml,,,,,4432571
10141,app.xml,xml,,,,,4432571
10142,custom.xml,xml,,,,,4432571
10143,_rels,folder,,,,,4432571
10144,.rels,undetected,,,,,4432571
10145,[Content_Types].xml,xml,,,,,4432571
10146,xl,folder,,,,,4432571
10147,sharedStrings.xml,xml,,,,,4432571
10148,workbook.xml,xml,,,,,4432571
10149,calcChain.xml,xml,,,,,4432571
10150,_rels,folder,,,,,4432571
10151,workbook.xml.rels,rels,,,,,4432571
10152,worksheets,folder,,,,,4432571
10153,_rels,folder,,,,,4432571
10154,sheet1.xml.rels,rels,,,,,4432571
10155,sheet2.xml.rels,rels,,,,,4432571
10156,sheet1.xml,xml,,,,,4432571
10157,sheet2.xml,xml,,,,,4432571
10158,sheet3.xml,xml,,,,,4432571
10159,styles.xml,xml,,,,,4432571
10160,drawings,folder,,,,,4432571
10161,vmlDrawing1.vml,vml,,,,,4432571
10162,comments1.xml,xml,,,,,4432571
10163,printerSettings,folder,,,,,4432571
10164,printerSettings1.bin,bin,,,,,4432571
10165,theme,folder,,,,,4432571
10166,theme1.xml,xml,,,,,4432571
10167,20200525_Protokoll_salt_shortest_flow%20rate%20half.xlsx,folder,,,,,4432571
10168,docProps,folder,,,,,4432571
10169,core.xml,xml,,,,,4432571
10170,app.xml,xml,,,,,4432571
10171,custom.xml,xml,,,,,4432571
10172,_rels,folder,,,,,4432571
10173,.rels,undetected,,,,,4432571
10174,[Content_Types].xml,xml,,,,,4432571
10175,xl,folder,,,,,4432571
10176,sharedStrings.xml,xml,,,,,4432571
10177,workbook.xml,xml,,,,,4432571
10178,calcChain.xml,xml,,,,,4432571
10179,_rels,folder,,,,,4432571
10180,workbook.xml.rels,rels,,,,,4432571
10181,worksheets,folder,,,,,4432571
10182,_rels,folder,,,,,4432571
10183,sheet1.xml.rels,rels,,,,,4432571
10184,sheet2.xml.rels,rels,,,,,4432571
10185,sheet1.xml,xml,,,,,4432571
10186,sheet2.xml,xml,,,,,4432571
10187,sheet3.xml,xml,,,,,4432571
10188,styles.xml,xml,,,,,4432571
10189,drawings,folder,,,,,4432571
10190,vmlDrawing1.vml,vml,,,,,4432571
10191,comments1.xml,xml,,,,,4432571
10192,printerSettings,folder,,,,,4432571
10193,printerSettings1.bin,bin,,,,,4432571
10194,theme,folder,,,,,4432571
10195,theme1.xml,xml,,,,,4432571
10196,20200525_Protokoll_salt_short_flow%20rate%20one%20to%20one.xlsx,folder,,,,,4432571
10197,docProps,folder,,,,,4432571
10198,core.xml,xml,,,,,4432571
10199,app.xml,xml,,,,,4432571
10200,custom.xml,xml,,,,,4432571
10201,_rels,folder,,,,,4432571
10202,.rels,undetected,,,,,4432571
10203,[Content_Types].xml,xml,,,,,4432571
10204,xl,folder,,,,,4432571
10205,sharedStrings.xml,xml,,,,,4432571
10206,workbook.xml,xml,,,,,4432571
10207,calcChain.xml,xml,,,,,4432571
10208,_rels,folder,,,,,4432571
10209,workbook.xml.rels,rels,,,,,4432571
10210,worksheets,folder,,,,,4432571
10211,_rels,folder,,,,,4432571
10212,sheet1.xml.rels,rels,,,,,4432571
10213,sheet2.xml.rels,rels,,,,,4432571
10214,sheet1.xml,xml,,,,,4432571
10215,sheet2.xml,xml,,,,,4432571
10216,sheet3.xml,xml,,,,,4432571
10217,styles.xml,xml,,,,,4432571
10218,drawings,folder,,,,,4432571
10219,vmlDrawing1.vml,vml,,,,,4432571
10220,comments1.xml,xml,,,,,4432571
10221,printerSettings,folder,,,,,4432571
10222,printerSettings1.bin,bin,,,,,4432571
10223,theme,folder,,,,,4432571
10224,theme1.xml,xml,,,,,4432571
10225,20200525_Protokoll_salt_shortest_flow%20rate%20one%20to%20one.xlsx,folder,,,,,4432571
10226,docProps,folder,,,,,4432571
10227,core.xml,xml,,,,,4432571
10228,app.xml,xml,,,,,4432571
10229,custom.xml,xml,,,,,4432571
10230,_rels,folder,,,,,4432571
10231,.rels,undetected,,,,,4432571
10232,[Content_Types].xml,xml,,,,,4432571
10233,xl,folder,,,,,4432571
10234,sharedStrings.xml,xml,,,,,4432571
10235,workbook.xml,xml,,,,,4432571
10236,calcChain.xml,xml,,,,,4432571
10237,_rels,folder,,,,,4432571
10238,workbook.xml.rels,rels,,,,,4432571
10239,worksheets,folder,,,,,4432571
10240,_rels,folder,,,,,4432571
10241,sheet1.xml.rels,rels,,,,,4432571
10242,sheet2.xml.rels,rels,,,,,4432571
10243,sheet1.xml,xml,,,,,4432571
10244,sheet2.xml,xml,,,,,4432571
10245,styles.xml,xml,,,,,4432571
10246,drawings,folder,,,,,4432571
10247,vmlDrawing1.vml,vml,,,,,4432571
10248,comments1.xml,xml,,,,,4432571
10249,printerSettings,folder,,,,,4432571
10250,printerSettings1.bin,bin,,,,,4432571
10251,theme,folder,,,,,4432571
10252,theme1.xml,xml,,,,,4432571
10253,20200525_Protokoll_salt_short_flow%20rate%20half.xlsx,folder,,,,,4432571
10254,docProps,folder,,,,,4432571
10255,core.xml,xml,,,,,4432571
10256,app.xml,xml,,,,,4432571
10257,custom.xml,xml,,,,,4432571
10258,_rels,folder,,,,,4432571
10259,.rels,undetected,,,,,4432571
10260,[Content_Types].xml,xml,,,,,4432571
10261,xl,folder,,,,,4432571
10262,sharedStrings.xml,xml,,,,,4432571
10263,workbook.xml,xml,,,,,4432571
10264,calcChain.xml,xml,,,,,4432571
10265,_rels,folder,,,,,4432571
10266,workbook.xml.rels,rels,,,,,4432571
10267,worksheets,folder,,,,,4432571
10268,_rels,folder,,,,,4432571
10269,sheet1.xml.rels,rels,,,,,4432571
10270,sheet2.xml.rels,rels,,,,,4432571
10271,sheet1.xml,xml,,,,,4432571
10272,sheet2.xml,xml,,,,,4432571
10273,sheet3.xml,xml,,,,,4432571
10274,styles.xml,xml,,,,,4432571
10275,drawings,folder,,,,,4432571
10276,vmlDrawing1.vml,vml,,,,,4432571
10277,comments1.xml,xml,,,,,4432571
10278,printerSettings,folder,,,,,4432571
10279,printerSettings1.bin,bin,,,,,4432571
10280,theme,folder,,,,,4432571
10281,theme1.xml,xml,,,,,4432571
10282,20200515_Protokoll_1micr_normal_PSL_4020.xlsx,folder,,,,,4432571
10283,docProps,folder,,,,,4432571
10284,core.xml,xml,,,,,4432571
10285,app.xml,xml,,,,,4432571
10286,custom.xml,xml,,,,,4432571
10287,_rels,folder,,,,,4432571
10288,.rels,undetected,,,,,4432571
10289,[Content_Types].xml,xml,,,,,4432571
10290,xl,folder,,,,,4432571
10291,sharedStrings.xml,xml,,,,,4432571
10292,workbook.xml,xml,,,,,4432571
10293,calcChain.xml,xml,,,,,4432571
10294,_rels,folder,,,,,4432571
10295,workbook.xml.rels,rels,,,,,4432571
10296,worksheets,folder,,,,,4432571
10297,_rels,folder,,,,,4432571
10298,sheet1.xml.rels,rels,,,,,4432571
10299,sheet2.xml.rels,rels,,,,,4432571
10300,sheet1.xml,xml,,,,,4432571
10301,sheet2.xml,xml,,,,,4432571
10302,styles.xml,xml,,,,,4432571
10303,drawings,folder,,,,,4432571
10304,vmlDrawing1.vml,vml,,,,,4432571
10305,comments1.xml,xml,,,,,4432571
10306,printerSettings,folder,,,,,4432571
10307,printerSettings1.bin,bin,,,,,4432571
10308,theme,folder,,,,,4432571
10309,theme1.xml,xml,,,,,4432571
10310,4432571,repository,geoextent:0.7.0,,,,4432571
10311,resilientm.fa.gz,gz,,,,,3813509
10312,susceptiblem.fa.gz,gz,,,,,3813509
10313,controlm.fa.gz,gz,,,,,3813509
10314,3813509,repository,geoextent:0.7.0,,,,3813509
10315,DataInstruction.txt,txt,,,,,3693722
10316,RefExpt.mat,mat,,,,,3693722
